facility_id,name,facility_type,infrastructure_type,owner,address,suburb,lga,lat,lon,accepted_materials,capacity_kg_per_day,capacity_source,capacity_confidence,source_id,source_url,data_confidence,derivation_method
fac_0555_gippsland_water,Gippsland Water,Landfill,Landfill putrescible,Central Gippsland Regional Water,1954 Longford-Loch Sport Road,Dutson,Wellington,-38.19605162,147.292318,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0556_gippsland_regional_organics,Gippsland Regional Organics,Reprocessor,Organics recycling,Central Gippsland Regional Water,1954 Longford-Loch Sport Road,Dutson,Wellington,-38.1963007,147.2923152,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0557_geocycle_alternative_fuels_facility_,Geocycle (alternative fuels facility),Hazardous waste,Alternative fuels facility,Cement Australia,92 Ordish Road,Dandenong,Greater Dandenong,-38.026244,145.192179,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0558_geocycle_pops_thermal_destruction_,Geocycle (POPs thermal destruction),Hazardous waste,Persistent organic pollutants (non-soil) thermal destruction facility,Cement Australia,92 Ordish Road,Dandenong,Greater Dandenong,-38.026244,145.192179,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0559_castlegate_james,Castlegate James,Reprocessor,Organics recycling,Castlegate James,4 Wiltshire Lane,Delacombe,Ballarat,-37.570511,143.809237,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0560_carrington_plastics,Carrington Plastics,Reprocessor,Plastics reprocessing,Carrington Plastics Pty Ltd,2 Vimy Street,Reservoir,Darebin,-37.710372,144.984538,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0561_cardboard_collection_services,Cardboard Collection Services,Reprocessor,Paper & cardboard recovery,Cardboard Collection Services,11 Cahill Street,Dandenong South,Greater Dandenong,-38.026644,145.200868,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0562_colbinabbin_resource_recovery_centre,Colbinabbin Resource Recovery Centre,Resource Recovery Centre,Transfer station,Campaspe Shire Council,89 Cemetery Road,Colbinabbin,Campaspe,-36.59675814,144.8006114,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0563_echuca_resource_recovery_centre,Echuca Resource Recovery Centre,Resource Recovery Centre,Transfer station,Campaspe Shire Council,510 McKenzie Road,Echuca,Campaspe,-36.19205843,144.7703762,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0564_gunbower_resource_recovery_centre,Gunbower Resource Recovery Centre,Resource Recovery Centre,Transfer station,Campaspe Shire Council,4134 Murray Valley Highway,Gunbower,Campaspe,-35.96260982,144.376861,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0565_kyabram_mt_scobie_resource_recovery_cent,Kyabram - Mt Scobie Resource Recovery Centre,Resource Recovery Centre,Transfer station,Campaspe Shire Council,479 Everard Road,Kyabram,Campaspe,-36.31263,144.9805,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0566_lockington_resource_recovery_centre,Lockington Resource Recovery Centre,Resource Recovery Centre,Transfer station,Campaspe Shire Council,1671 O’Donnell Road (corner Keane Road),Lockington,Campaspe,-36.33457059,144.5067254,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0567_rochester_resource_recovery_centre,Rochester Resource Recovery Centre,Resource Recovery Centre,Transfer station,Campaspe Shire Council,139 High Street,Rochester,Campaspe,-36.35106085,144.7103156,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0568_rushworth_resource_recovery_centre,Rushworth Resource Recovery Centre,Resource Recovery Centre,Transfer station,Campaspe Shire Council,186 Nine Mile Road,Rushworth,Campaspe,-36.60120071,145.0007154,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0569_toolleen_resource_recovery_centre,Toolleen Resource Recovery Centre,Resource Recovery Centre,Transfer station,Campaspe Shire Council,22 Cornella Toolleen Road,Toolleen,Campaspe,-36.72174175,144.6852873,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0570_altona_transfer_station,Altona Transfer Station,Resource Recovery Centre,Transfer station,Calleja Group,30 Baldwin Road,Altona North,Hobsons Bay,-37.840206,144.818432,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0571_m_b_c_recyling_services,M.B.C. Recyling Services,Reprocessor,C&D waste recycling,Calleja Group,11 Tilleys Road,Maddingley,Moorabool,-37.69944971,144.4461394,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0572_maddingley_brown_coal_landfill,Maddingley Brown Coal Landfill,Landfill,Landfill putrescible,Calleja Group,11 Tilleys Road,Maddingley,Moorabool,-37.69944971,144.4461394,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0573_maddingley_brown_coal_maddingley_organic,"Maddingley Brown Coal (Maddingley, Organics recycling)",Reprocessor,Organics recycling,Calleja Group,11 Tilleys Road,Maddingley,Moorabool,-37.69686165,144.446874,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0574_coburg_transfer_station,Coburg Transfer Station,Resource Recovery Centre,Transfer station,Calleja Group,172 Newlands Road,Coburg North,Merri-bek,-37.723148,144.975921,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0575_calder_permaculture,Calder Permaculture,Reprocessor,Organics recycling,Calder Permaculture,131 Kinghorn Lane,Nyah West,Swan Hill,-35.1736432,143.3584421,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0576_birchip_landfill,Birchip Landfill,Landfill,Landfill unlicensed,Buloke Shire Council,2094 Birchip-Corack Road,Birchip,Buloke,-36.01243056,142.9375833,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0577_birchip_resource_recovery_centre,Birchip Resource Recovery Centre,Resource Recovery Centre,Transfer station,Buloke Shire Council,2094 Birchip-Corack Road,Birchip,Buloke,-36.01243056,142.9375833,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0578_charlton_transfer_station,Charlton Transfer Station,Resource Recovery Centre,Transfer station,Buloke Shire Council,212 Charlton St Arnaud Road,Charlton,Buloke,-36.284343,143.335486,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0579_donald_landfill,Donald Landfill,Landfill,Landfill unlicensed,Buloke Shire Council,2006 Depot Road,Donald,Buloke,-36.37992778,142.9223667,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0580_donald_resource_recovery_centre,Donald Resource Recovery Centre,Resource Recovery Centre,Transfer station,Buloke Shire Council,2006 Depot Road,Donald,Buloke,-36.37992778,142.9223667,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0581_sea_lake_transfer_station,Sea Lake Transfer Station,Resource Recovery Centre,Transfer station,Buloke Shire Council,Robinvale-Sea Lake Road,Sea Lake,Buloke,-35.459765,142.854835,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0582_watchem_transfer_station,Watchem Transfer Station,Resource Recovery Centre,Transfer station,Buloke Shire Council,40 Morton Street,Watchem,Buloke,-36.155521,142.866426,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0583_wycheproof_transfer_station,Wycheproof Transfer Station,Resource Recovery Centre,Transfer station,Buloke Shire Council,281 Mackies Road Wycheproof,Wycheproof,Buloke,-36.062456,143.25821,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0584_brimbank_resource_recovery_centre,Brimbank Resource Recovery Centre,Resource Recovery Centre,Transfer station,Brimbank City Council,Stadium Drive,Keilor Park,Brimbank,-37.712933,144.849997,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0585_branin_plastics_,Branin (plastics),Reprocessor,Plastics reprocessing,Branin Pty Ltd,7 Apoinga Street,Dandenong South,Greater Dandenong,-38.0356394,145.2059851,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0586_branin_organics_,Branin (organics),Reprocessor,Organics recycling,Branin Pty Ltd,7 Apoinga Street,Dandenong South,Greater Dandenong,-38.0356394,145.2059851,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0587_boroondara_recycling_and_waste_centre,Boroondara Recycling and Waste Centre,Resource Recovery Centre,Transfer station,Boroondara City Council,648 Riversdale Road,Camberwell,Boroondara,-37.834846,145.070356,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0588_boral_recycling,Boral Recycling,Reprocessor,C&D waste recycling,Boral,80 Reservoir Road,Mount Duneed,Greater Geelong,-38.22573,144.26579,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0589_blow_it_mulch_mega_mulch,Blow It Mulch & Mega Mulch,Reprocessor,Organics recycling,Blow It Mulch,6309 Maroondah Highway,Yarck,Murrindindi,-37.1225226,145.6172295,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0590_biomix,Biomix,Reprocessor,Organics recycling,Biomix,980 Two Tree Road,Stanhope,Campaspe,-36.4984491,144.9246154,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0591_konstruct_recycling,Konstruct Recycling,Reprocessor,C&D waste recycling,Bingo Industries,63-67 Gardens Road,Clayton,Monash,-37.92130546,145.1459718,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0592_bingo_recycling_centre_west_melbourne,Bingo Recycling Centre - West Melbourne,Reprocessor,C&D waste recycling,Bingo Industries,372-374 Dynon Road,West Melbourne,Melbourne,-37.80159737,144.9189184,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0593_beveridge_scoria_quarry,Beveridge Scoria Quarry,Reprocessor,C&D waste recycling,Beveridge Scoria,61 Minton Street,Beveridge,Mitchell,-37.46851487,144.9784771,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0594_berrybank_farm_windermere_anaerobic_dige,"Berrybank Farm (Windermere, Anaerobic digestion)",Reprocessor,Anaerobic digestion,Berrybank Piggery (Charles Ife Pty Ltd),34 Hendersons Road,Windemere,Ballarat,-37.46425098,143.7108228,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0595_berrybank_farm_windermere_organics_recyc,"Berrybank Farm (Windermere, Organics recycling)",Reprocessor,Organics recycling,Berrybank Piggery (Charles Ife Pty Ltd),34 Hendersons Road,Windemere,Ballarat,-37.46425098,143.7108228,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
